Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Jamaica,JAM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9275,0.9571428571,0.9867857143,1.016428571,1.046071429,1.075714286,1.105357143,1.135,1.164642857,1.194285714,1.223928571,1.253571429,1.283214286,1.312857143,1.3425,1.372142857,1.401785714,1.431428571,1.461071429,1.490714286,1.520357143,1.55,0.83,1.35,1.35,1.35,1.35,1.35,,
Jordan,JOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,0.451,0.4678,0.4846,0.5014,0.5182,0.535,0.5518,0.5686,0.5854,0.6022,0.619,0.6716,0.7242,0.7768,0.8294,0.835,0.8855714286,0.9361428571,0.9128392857,0.8908857143,0.8689321429,0.8469785714,0.825025,0.8032,0.774375,0.74555,0.6981071429,0.7386642857,0.7432214286,0.8027785714,0.8662,0.917,0.932,0.928,0.863,0.893,0.796,0.849,0.901,0.9698,0.8682,0.9036,0.9069,0.923,0.94184,0.94184,,
Japan,JPN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,88.2,88.47966667,88.75933333,89.039,89.31866667,89.59833333,89.878,90.15766667,90.43733333,90.717,90.99666667,91.19833333,91.4,90.56,89.72,88.84,89.015,89.19,89.59333333,89.99666667,90.4,87.425,84.45,84.11,83.77,83.43,83.09,82.75,81.986,81.222,81.00457143,80.78714286,80.56971429,80.35228571,80.13485714,79.91742857,79.7,79.3,79.1,78.4,78.4,,
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.241,32.657,32.073,29.5392,27.0054,24.4716,21.9378,21,20.83,22.26,22.96,23.64,24.8,21.24,22.81,20.47,21.54,23.81,21.95,21.39,22.53,23.08,21.66,21.63,22.45,23.542,23.516,24.585,,
Kenya,KEN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.049,2.000092308,1.951184615,1.902276923,1.853369231,1.804461539,1.755553846,1.706646154,1.657738462,1.608830769,1.559923077,1.813282051,2.066641026,2.32,2.448285714,2.576571429,2.704857143,2.833142857,2.961428571,3.089714286,3.218,3.2184,3.2188,3.2192,3.2196,3.22,4.032,4.032,4.032,4.032,4.032,,
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79,9.838333333,9.886666667,9.935,9.983333333,10.03166667,10.08,9.6845,9.289,8.8935,8.498,8.1025,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,,
Cambodia,KHM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,,
Kiribati,KIR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,,
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.57,21.26571429,21.96142857,22.65714286,23.35285714,24.04857143,24.74428571,25.44,26.1856,26.9312,27.6768,28.4224,29.168,29.17766667,29.18733333,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,,
Kuwait,KWT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307,0.2590634921,0.2771144841,0.2951654762,0.3132164683,0.3312674603,0.3568184524,0.3823694444,0.3986847222,0.415,0.4353692308,0.4557384615,0.4761076923,0.4964769231,0.5168461538,0.5372153846,0.5575846154,0.5779538462,0.5983230769,0.6186923077,0.6390615385,0.6594307692,0.6798,0.715,0.7701,0.7701,0.7701,0.7701,,
Latin America & Caribbean (excluding high income),LAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6142882,286.2965317,294.2872292,296.3794678,300.7395765,304.5549035,305.3812698,,
Lao PDR,LAO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.493,3.946,4.399,4.852,5.305,5.758,6.211,6.664,7.117,7.57,7.85,7.66,7.32,7.32,7.35,7.35,,
Lebanon,LBN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,0.751,0.7795263158,0.8078421053,0.8365789474,0.8646842105,0.8936315789,0.9215263158,0.9506842105,0.9792105263,1.007736842,1.036263158,1.064789474,1.09331579,1.121842105,1.150368421,1.178894737,1.205421053,1.234157895,1.262473684,1.291,1.314333333,1.337666667,1.361,1.384333333,1.407666667,1.266,1.2414,1.2168,1.1922,1.1676,1.096,1.1676,1.2392,1.3108,1.3824,1.454,1.5256,1.5972,1.6688,1.7404,1.812,1.812,1.812,1.812,1.812,1.812,,
Liberia,LBR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.1300615385,0.1301230769,0.1301846154,0.1302461538,0.1303076923,0.1303692308,0.1304307692,0.1304923077,0.1305538462,0.1306153846,0.1306769231,0.1307384615,0.1308,0.13382,0.13684,0.13986,0.14288,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,,
Libya,LBY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,1.2,1.254,1.308,1.362,1.416,1.47,1.799,2.128,2.457,2.786,3.115,3.444,3.773,4.102,4.431,4.76,4.72,4.68,4.64,4.6,4.55428,4.50856,4.46284,4.39912,4.3534,4.308,4.4237,4.5394,4.6551,4.7708,4.8865,5.005571429,5.124642857,5.243714286,5.362785714,5.481857143,5.600928571,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,,
St. Lucia,LCA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,,
Latin America & Caribbean,LCN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.7906882,350.4947317,358.4455292,360.5377678,364.8978765,368.7132035,369.5395698,,
Least developed countries: UN classification,LDC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.611137,197.4513905,197.6009626,197.1573442,198.6079392,198.8604078,198.8604078,,
Low income,LIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7901598,108.3270644,108.6721626,108.5055442,110.3885208,110.6109895,110.6109895,,
Liechtenstein,LIE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.769,10.09316,10.41732,10.74148,11.06564,11.3898,11.71396,12.03812,12.36228,12.68644,13.0106,12.99768,12.98476,12.97184,12.95892,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,,
Lower middle income,LMC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.871612,1634.597212,1643.745756,1670.422035,1666.567647,1645.448629,1656.886049,,
Low & middle income,LMY,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2939.023694,2946.807904,2989.652266,3016.725674,3007.534338,3024.82068,3002.424434,,
Lesotho,LSO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0493679487,0.0487358974,0.0481038462,0.0474717949,0.0468397436,0.0462076923,0.045575641,0.0449435897,0.0443115385,0.0436794872,0.0430474359,0.0424153846,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,,
Late-demographic dividend,LTE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.940153,1053.57066,1073.679494,1065.966898,1064.929114,1075.637376,1042.708207,,
Lithuania,LTU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3472,4.084,3.8208,3.5576,3.2944,3.0312,2.768,2.6661,2.5642,2.4623,2.3604,2.3122,2.264,1.8546,1.4452,1.0358,0.6264,0.5368,0.4472,0.3576,0.3818,0.3079,0.259,0.25439,0.25439,0.25439,,
Luxembourg,LUX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,0.0348,0.03634,0.03788,0.03942,0.04096,0.0425,0.04194,0.04138,0.04082,0.04026,0.0397,0.04516,0.05062,0.05608,0.06154,0.067,0.066,0.065,0.064,0.063,0.062,0.061,0.06,0.059,0.058,0.057,0.05795,0.0589,0.05985,0.0608,0.05942,0.05804,0.05666,0.05528,0.0539,0.05252,0.05114,0.04976,0.04838,0.047,0.0476,0.0463,0.0446,0.0431,0.046,0.0448,0.0444,0.0456,0.0522,0.0493,0.0478,,
Latvia,LVA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4061866667,0.3830733333,0.35996,0.3368466667,0.3137333333,0.29062,0.2675066667,0.2445,0.23692,0.22934,0.22176,0.21418,0.2066,0.2288,0.3949,0.2752,0.3691,0.2482,0.236,0.1685,0.1767,0.185857867,0.181117561,0.183349,0.178629,0.181211,,
"Macao SAR, China",MAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,9,9.21,9.42,9.63,9.84,10.05,10.24,10.43,10.62,10.81,11,10.796,10.592,10.388,10.184,9.9766,10.5091,11.0416,11.0346,11.1866,11.2566,11.33608,11.65206,11.96804,12.28402,12.6,13.7065,14.813,14.283,13.753,13.223,12.693,12.163,11.633,11.103,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,,
Monaco,MCO,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067,0.0066,0.0065,0.0064,0.0063,0.0062,0.0062,0.006,0.006,0.0061,0.006,0.0059,0.0058,0.0062,0.0055,0.0057,0.0056,0.0055,0.0052,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,
Moldova,MDA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.963,1.85265,1.7423,1.63195,1.5216,1.488954546,1.456309091,1.423663636,1.391018182,0.874,0.866,0.864,0.852,0.852,0.854,0.854,0.885,0.865,0.851,0.847,0.85,0.839,0.837,0.84,0.843,0.84,0.837,0.839,0.846,,
Madagascar,MDG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,16.303,16.1196625,15.936325,15.7529875,15.56965,15.3863125,15.202975,15.0196375,14.8363,14.6529625,14.469625,14.2862875,14.10295,13.9196125,13.736275,13.5529375,13.3696,13.38718,13.40476,13.42234,13.43992,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,,
Maldives,MDV,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.0035190476,0.0035238095,0.0035857143,0.0034761905,0.0037095238,0.0037714286,0.0038333333,0.0045961538,0.0047644231,0.0049326923,0.0051009615,0.0052692308,0.0053,0.0051375,0.005075,0.0050125,0.00495,0.0043428571,0.0044619048,0.0046380952,0.0047,0.0028571429,0.0010142857,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,,
Middle East & North Africa,MEA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.547555,267.3732455,270.7284,293.1335,284.3177546,307.4209445,307.5651793,,
Mexico,MEX,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,55.97,56.58004286,57.19008571,57.80012857,58.41017143,59.02021429,59.63025714,60.2403,60.85034286,61.46038571,62.07042857,62.68047143,63.29051429,63.90055714,64.5106,65.12064286,65.73068571,66.34072857,66.95077143,67.56081429,68.17085714,68.7809,72.3,74.7,75.2,76.2,77,78.65,79.7809,76.64,79.63,79.48,82.73,81.65,84.93,85.66,86.577,87.84,88.84,89.351,89.548,,
Marshall Islands,MHL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2821.006511,2828.248987,2870.772297,2897.964336,2887.873599,2904.973272,2882.577026,,
North Macedonia,MKD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.555,1.33925,1.1235,0.90775,0.692,0.6626,0.6332,0.8077333333,0.9822666667,1.1568,0.854,0.5512,0.79915,1.0471,0.909,0.7709,0.6328,0.4947,0.6777413333,0.8607826667,1.043824,1.598767,2.15371,1.59918,1.59918,,
Mali,MLI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.631017544,1.902035088,2.173052632,2.444070175,2.715087719,2.986105263,3.257122807,3.528140351,3.799157895,4.055842105,4.312526316,4.569210526,4.825894737,5.082578947,5.103263158,5.123947368,5.144631579,5.16531579,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,,
Malta,MLT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,0.02,0.0224,0.0248,0.0272,0.0296,0.0269,0.02654,0.02618,0.02582,0.02546,0.0251,0.02474,0.02438,0.02402,0.02366,0.0233,0.0248285714,0.0263571429,0.0278857143,0.0294142857,0.0309428571,0.0324714286,0.034,0.03456,0.0346,0.03568,0.03624,0.0368,0.0358,0.0317,0.0409,0.0381,0.0401,0.0461,0.045,0.0418,0.0419,0.046,0.0427346165,0.0409045258,0.0413392695,,
Myanmar,MMR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.256,28.63825385,29.02138462,29.40276154,29.78501538,30.16726923,30.54952308,30.93177692,31.31403077,31.69628462,32.07853846,32.46079231,32.84304615,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,,
Middle East & North Africa (excluding high income),MNA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.5508333,238.145,241.9036,263.6893,254.47282,277.58384,277.67764,,
Montenegro,MNE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622666667,0.1694333333,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,,
Mongolia,MNG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,0.4366153846,0.4452307692,0.4538461538,0.4624615385,0.4710769231,0.4796923077,0.4883076923,0.4969230769,0.5055384615,0.5141538462,0.5227692308,0.5112,0.54,0.5436666667,0.5473333333,0.551,0.5307666667,0.5105333333,0.4903,0.4700666667,0.4498333333,0.4296,0.4624,0.4624,0.4624,0.4624,0.4624,,
Northern Mariana Islands,MNP,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,0.6315563636,0.6581127273,0.6846690909,0.7112254545,0.7377818182,0.7643381818,0.7908945455,0.8174509091,0.8440072727,0.8705636364,0.90334,0.9500514286,0.9967628571,1.043474286,1.090185714,1.128467143,1.166748571,1.20503,1.243311429,1.281592857,1.319874286,1.358155714,1.396437143,1.434718571,1.473,1.473,1.473,1.473,1.473,1.473,,
Mauritania,MRT,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,0.73,0.909615,1.08923,1.268845,1.44846,1.628075,1.626283333,1.624491667,1.6227,1.620908333,1.617116667,1.615325,1.613533333,1.611741667,1.60995,1.608158333,1.606366667,1.604575,1.602783333,1.600991667,1.5992,1.53515,1.4711,1.40705,1.343,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,,
Mauritius,MUS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,0.36,0.36,0.3737333333,0.3874666667,0.4012,0.4149333333,0.4286666667,0.4424,0.4561333333,0.4698666667,0.4836,0.4973333333,0.5110666667,0.5248,0.5385333333,0.5522666667,0.566,0.5758,0.5856,0.5954,0.6052,0.615,0.614,0.613,0.612,0.611,0.61,0.6483333333,0.6866666667,0.725,0.708,0.691,0.682,0.63,0.766,0.632,0.637,0.571,0.582,0.608,0.62,0.612,0.62,0.61,0.591,0.595,0.607,,
Malawi,MWI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936,0.9860416667,1.036083333,1.086125,1.136166667,1.186208333,1.23625,1.287135,1.33802,1.34428,1.35054,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,,
Malaysia,MYS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1127,9.380066667,8.647433333,7.9148,7.182166667,7.499,5.484,5.523052632,5.562105263,5.601157895,5.640210526,5.679263158,5.71831579,5.757368421,5.796421053,5.835521053,5.874526316,5.913578947,5.952631579,5.991684211,6.030736842,6.069789474,6.108842105,6.147894737,6.186947368,6.226,6.552,6.707,6.707,6.707,6.707,,
North America,NAC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.7818894,480.1261118,480.3876118,480.6491118,480.6491118,480.6491118,480.6491118,,
Namibia,NAM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.1581,0.1762,0.1943,0.21264,0.2305,0.2487,0.2547,0.2607,0.2667,0.2727,0.2669,0.2749,0.2829,0.297,0.2935445455,0.2877222727,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,,
New Caledonia,NCL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5284470588,0.5568941176,0.5853411765,0.6137882353,0.6422352941,0.6706823529,0.6991294118,0.7275764706,0.7560235294,0.7844705882,0.8129176471,0.8413647059,0.8698117647,0.8982588235,0.9267058824,0.9551529412,0.9836,1.042255556,1.100911111,1.159566667,1.218222222,1.276877778,1.335533333,1.394188889,1.452844444,1.5115,1.7215,1.7472,1.581289,2.431511,2.5833078,2.5833078,,
Nigeria,NGA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,5.952538462,6.315538462,6.675307692,7.038076923,7.400846154,7.763615385,8.126384615,8.489153846,8.851923077,9.215384615,9.577461539,9.940461539,10.303,10.5566,10.8102,11.0638,11.3174,11.571,11.7512,11.9314,12.1116,12.2918,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,,
Nicaragua,NIC,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2848,1.336290476,1.386680952,1.438171429,1.455828571,1.473485714,1.491142857,1.5088,1.5198,1.5308,1.5418,1.526910909,1.512021818,1.497132727,1.469118636,1.441104546,1.413090455,1.385076364,1.357062273,1.329048182,1.301034091,1.2724,1.27302,,
Netherlands,NLD,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,9.198,9.2282,9.2584,9.2886,9.3188,9.349,9.0758,8.8026,8.5294,8.2562,7.983,7.983,7.6878,7.3926,7.0974,6.8022,6.507,6.9885,7.47,7.9515,8.433,8.9145,9.573575,10.23265,10.891725,11.5508,11.2462,10.94,10.71,11.41,10.93,10.19,10.72,10.64,9.49,8.411,8.0234,7.9162,8.0902,8.4034,8.306,,
Norway,NOR,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,2,2.02624375,2.0525,2.07873125,2.104975,2.13121875,2.1574625,2.18370625,2.20995,2.23619375,2.2624375,2.28868125,2.314925,2.34116875,2.3674125,2.39365625,2.4199,2.396033333,2.372166667,2.3483,2.406414286,2.569128571,2.554042857,2.578657143,2.809271429,2.739185714,2.939,3.026,2.93425,2.8425,2.8056,2.7687,2.7318,2.7538,2.7788,2.7135,2.6482,2.6911,2.6911,2.6911,2.6911,,
Nepal,NPL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5625,9.54942,9.53634,9.52326,9.51018,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,,
Nauru,NRU,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,1.2,1.34,1.48,1.62,1.76,1.9,1.988571429,2.077142857,2.165714286,2.254285714,2.342857143,2.431428571,2.52,2.608571429,2.697142857,2.785714286,2.874285714,2.962857143,3.051428571,3.14,3.392571429,3.645142857,3.897714286,4.150285714,4.402857143,4.655428571,4.908,4.98125,5.0545,5.12775,5.201,6.3695,7.538,8.7065,9.875,9.875,9.875,9.875,9.875,9.875,9.875,,
OECD members,OED,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.653731,1005.85095,1013.306985,1011.91032,1014.828084,1012.543422,1011.069334,,
