Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Solomon Islands,SLB,382.923627,397.543304,412.203181,427.605358,445.293936,458.142113,475.107749,490.088585,503.897322,521.242958,538.103194,553.533118,572.965541,592.625464,619.830288,636.992511,657.042346,677.52198,698.003615,718.238149,737.518284,765.99899,782.552895,832.752201,800.932306,780.410112,801.285781,825.34125,858.439419,889.504888,835.240357,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Somalia,SOM,24533.67538,21646.48946,19700.26335,21678.75783,23622.52011,24280.35179,24726.49484,25116.86988,24953.81443,25026.20428,25198.10952,25739.66928,26136.39944,26366.6387,26667.08055,27109.69021,25838.22286,24734.42912,24760.52607,24788.19632,24991.99617,25151.40521,25442.31125,25565.33239,25700.44983,25760.90016,25787.98404,25630.36542,25617.6715,26122.38808,26272.10205,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,South Africa,ZAF,327848.562,323957.5294,320279.5478,330556.8806,337263.4074,349908.3993,360132.9231,375840.0154,383356.2995,363897.901,368777.7595,402757.7951,417929.0011,441353.791,469862.6868,469918.5038,472757.5168,493819.5196,527035.5,505538.2399,528517.785,512737.4833,532764.5699,542754.7068,554961.0999,530523.0827,530872.059,544358.7633,548100.8783,555409.2845,501520.8805,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,South Sudan,SSD,27694.53952,28552.00862,30939.92607,32828.04682,34796.79977,35486.21776,38939.52993,41981.25047,45748.30549,48537.75892,52686.44656,50861.92555,54718.08042,57389.95213,59841.76517,62994.05954,62355.185,66079.61528,67108.45694,69258.66386,68561.58247,65005.48492,50364.00829,50173.11067,51607.61045,52511.74593,53345.2521,51336.68517,56397.91983,49180.5281,56051.36036,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Spain,ESP,275616.0461,281710.9096,291553.9648,276751.248,289661.0178,303384.6166,296710.6861,317961.2573,327485.5439,352155.3098,369377.061,367801.9101,384461.0199,393438.9247,409553.757,424168.8721,418157.2386,434497.876,401199.1964,365092.6541,350175.3957,349834.6367,343393.9951,317006.8865,315739.0923,326263.0749,316708.5994,333287.681,326838.0012,309375.0948,270310.9717,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Sri Lanka,LKA,23708.9147,23553.78282,25319.87805,25636.94188,26414.27791,26531.99793,26424.22198,24465.73443,21960.80837,21364.16622,20640.53357,20392.06011,21248.59054,22420.35208,22553.30792,24497.85696,22944.12932,23887.84848,24157.25163,23307.97879,24596.57305,27164.46824,29048.20964,26161.51283,28830.96863,31300.28372,34744.83349,33847.33216,33285.05462,35477.98059,35117.25456,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,St. Kitts and Nevis,KNA,187.607755,189.913562,192.143769,196.879477,210.420784,213.578591,221.991485,230.814779,244.459472,253.781266,268.91896,277.67107,287.16768,288.54709,307.206299,293.861209,301.732804,318.796699,318.734793,327.591488,329.992182,337.712666,323.477149,321.999433,323.314916,334.1377,342.188942,342.030185,345.768727,349.65707,334.464112,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,St. Lucia,LCA,905.518408,930.45995,969.125392,1000.894535,1037.802477,965.230724,901.52056,817.475295,770.034231,700.682866,618.502802,636.244888,628.297474,657.048661,680.413847,679.042333,703.652199,716.973865,726.119331,731.083297,800.120863,799.461243,811.916022,816.341902,824.362982,826.190561,835.070077,865.537994,868.20671,881.038526,850.806942,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,St. Vincent and the Grenadines,VCT,155.883758,162.466592,164.048725,185.342759,200.182193,210.306027,213.584637,220.403047,249.974886,252.177525,234.630564,266.658728,275.865591,286.713654,307.354118,309.486081,308.116001,327.489322,311.346342,371.305462,316.784882,308.083083,323.152683,307.152483,347.927383,326.941483,335.521497,306.588712,333.973127,317.174041,302.420156,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Sudan,SDN,48809.26411,49671.01909,53322.06233,55277.51575,59963.04531,60929.23036,63739.83882,66994.58501,70183.37121,72993.42155,77778.20798,73864.78273,79014.71927,80929.31193,83857.11785,88417.05111,88458.49057,93341.10588,93597.10374,95545.72207,93567.0219,96376.62411,97894.22618,98743.85206,99730.64924,103118.5931,106238.8833,105919.8738,106861.0034,107176.5381,107114.2127,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Suriname,SUR,2816.594522,3174.050387,3277.445951,3227.114115,3263.900978,3314.011937,3355.81709,3331.547642,3331.068194,3362.158346,2667.507982,2744.132265,2181.796348,2386.462732,2562.865515,2785.835899,2721.114799,2626.854198,2808.229398,2927.821497,3286.180597,3532.494146,4001.347796,3870.207145,4267.688094,4352.376443,4648.008337,4135.920431,3780.226024,4358.760518,4312.425111,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Sweden,SWE,68991.81954,69595.68989,72171.50567,72135.5893,73965.83185,73553.9613,79147.51037,72945.33657,73744.20703,72408.78809,68330.26277,67195.27646,68557.21408,69556.38569,68081.26882,64256.01605,62698.45871,60690.57304,59447.76938,55495.49911,61014.40639,57207.56826,54382.48139,52592.53236,51285.95807,51265.79253,50783.37711,50356.36951,47719.34411,46792.36081,45458.82211,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Switzerland,CHE,52841.49768,55060.31154,54986.84868,52627.84071,51755.24125,52684.19741,53300.80025,51846.35099,53403.57246,53536.69996,52787.05705,54393.75669,52761.11121,53998.8257,54495.82612,55215.00962,54932.86427,53006.82379,54631.74468,53186.47335,54762.18135,50649.0865,51951.56435,52977.68781,49167.61866,48392.16573,48900.51827,47920.92857,46682.73407,46475.84007,43987.63547,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Syrian Arab Republic,SYR,71150.6085,80740.45314,85808.73408,89439.79221,92734.32975,96473.56079,98330.34683,97982.35447,101106.828,100553.5215,100230.3761,100080.0011,102019.6105,101425.908,94106.15328,104048.2832,106070.59,108864.9765,109432.7372,104961.4183,104400.8016,99245.48167,74801.71236,52237.46435,46286.62543,44503.58762,43527.15344,45708.65357,47033.21899,47606.12931,47112.47483,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Tajikistan,TJK,17818.96324,16933.8688,13947.77915,11084.16884,8577.493724,7963.407918,7314.632287,7551.099456,7473.512225,6984.969994,6617.470663,6635.253266,6670.936069,6823.689172,7371.928375,7439.920478,7930.139256,8645.111533,9021.62801,8699.999088,8792.343742,9063.632399,9857.954156,10279.99391,11819.94477,12418.62533,13231.9527,14623.35748,16021.22236,17416.13084,17692.28592,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Tanzania,TZA,39162.98575,39443.82681,39559.50707,40182.14112,40919.48648,45086.21409,43409.13642,43027.51884,46565.61797,47590.9723,45589.43222,46988.77174,51527.09696,56073.57198,56193.3884,59486.67382,57073.87628,59541.57234,61633.86741,62265.66957,65992.51273,69312.1093,72663.24647,76460.78054,76899.20651,80273.02897,80421.45236,79828.43676,81072.95745,86307.75174,89255.44823,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Thailand,THA,157976.9157,169422.5286,181968.3799,199796.8487,214951.5606,233471.9203,255103.6648,264809.5406,243177.1855,256308.6876,257420.5913,269362.4479,281494.1642,291807.1282,309995.7177,320716.4928,325300.8654,339245.0976,343122.2668,338798.1237,361217.6687,361290.8861,383662.7283,394292.9233,388973.4431,393386.9983,406605.3573,414733.0612,418543.855,432151.273,433773.458,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Timor-Leste,TLS,446.655,518.88184,518.788179,549.278718,629.027458,648.559297,674.431824,672.067051,700.737779,586.675306,656.976333,1715.988539,2761.604646,3627.657853,4397.69666,5372.561866,5728.739746,6030.923325,6409.899305,6730.603484,7041.484864,6929.128449,6910.640934,6794.503819,6771.222804,6708.725588,6535.020572,6368.614556,6086.210039,6064.569923,5537.128706,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Togo,TGO,3542.386398,3374.536109,3070.725921,2944.996233,3219.757844,3181.271456,3724.831263,3457.85647,4312.722176,4622.104783,4387.95889,4107.169425,4550.97426,5163.559196,4887.497831,5756.251166,5199.043391,4900.852916,5240.54394,6731.327265,6561.714289,7047.916407,6596.307325,6484.640542,6230.39166,6973.128778,7365.243704,7198.497129,7569.133555,7932.191681,8395.488807,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Tonga,TON,253.824054,260.41917,250.149286,259.190402,263.453319,259.089716,235.057686,241.447656,235.584326,249.899296,234.611565,226.940499,234.546933,256.950866,251.4548,251.858734,270.111371,256.002608,264.710845,276.033683,255.66282,245.860621,249.674423,256.207925,255.828426,253.507128,269.366903,279.510978,281.787653,310.508827,268.338502,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Trinidad and Tobago,TTO,20630.57438,20528.68064,20440.3995,16168.22826,12828.03962,12446.46758,13489.16377,13921.62355,14316.39973,14816.19912,15788.3099,17525.32019,19301.71908,23302.19677,24368.51265,26565.82674,30230.89042,30890.97909,30545.21996,29718.79474,32405.93841,33334.67922,32832.03494,33786.52166,33773.07257,32832.58609,29146.11712,29352.59245,29205.19888,28916.12791,26480.71295,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Tunisia,TUN,21698.98866,22700.61041,24025.77167,24238.18722,23943.05868,24441.44479,25822.54926,26342.46804,27782.35471,29280.42809,30633.83986,31521.70108,31717.41989,31513.9135,32858.75131,33573.07712,34714.58355,36298.91028,36773.95392,37090.20445,39561.75848,38042.41588,40624.05588,39888.61428,42427.86618,42882.92928,41625.79917,41921.08857,42463.58926,42600.15085,40882.99745,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Turkiye,TUR,205436.3401,207888.3356,215375.0845,221665.6317,216829.3435,231330.3457,249038.8855,258031.0379,259245.7206,259126.0286,283075.6235,261178.9429,271454.735,282946.6069,288963.7554,301420.0799,330635.1674,360254.5306,357394.6947,360935.7454,371145.2694,393957.1712,409510.1845,400372.7777,425731.3098,433860.5305,460806.4063,503113.7066,503525.2445,491454.856,504956.3259,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Turkmenistan,TKM,153459.0073,145044.4647,100251.7286,110387.5794,89363.34521,90226.98522,87257.93685,71819.36607,73662.64609,92432.00882,117807.8758,119977.8833,128299.2207,144490.4421,152501.9306,157216.6617,157435.4795,170854.4342,178297.2827,135753.4659,151459.0477,182457.5818,190716.0511,199582.1569,197349.4807,203460.494,198238.0383,196842.4678,199521.881,216205.9786,194091.8305,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Tuvalu,TUV,16.955085,18.013335,18.704685,18.816635,19.647986,20.272036,18.339172,19.378809,22.513646,19.355783,19.690619,21.77544,21.20506,20.68988,20.774701,20.859521,23.437704,25.755886,22.208869,23.456852,22.515235,23.287923,23.033311,22.078699,22.039087,21.429275,21.500998,21.98272,23.354443,23.763466,21.742689,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Uganda,UGA,13173.18294,13634.33455,13883.07986,14224.15487,13880.03909,14497.27893,15147.7639,16058.09176,17304.28932,16799.27259,17089.36095,17385.64496,18124.99317,19838.37918,19797.34779,21767.4806,20348.71245,23042.01641,29207.99866,29536.54421,30981.82337,31246.84003,32797.0134,32742.66756,33744.22193,35408.10639,35498.4624,36253.09841,37555.37683,38185.42024,39280.05175,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Ukraine,UKR,825869.7083,783349.858,693934.0716,610485.6506,520840.1969,497353.5873,436702.317,412893.4998,384992.3132,378369.8424,367477.6849,368496.6167,373106.9335,397941.2316,371994.2211,358852.9821,366287.2847,375470.7131,364485.5126,309536.6611,329151.167,345050.8317,337799.5732,333186.4969,298994.1535,249647.2432,261515.8028,235470.1646,246996.3706,236094.6283,227341.5857,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,United Arab Emirates,ARE,78601.83891,87044.84577,85014.50232,89207.16657,97918.57123,102898.948,107322.8889,110645.3782,112802.5869,114109.4404,114700.9448,128615.323,130406.6674,138690.3398,146808.3748,156119.516,163492.149,174308.626,200149.8201,199977.5026,207638.5913,215072.184,226415.7061,238373.2846,240979.5629,253027.5119,260390.6675,251238.4239,234348.9903,248670.7959,249927.7494,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,United Kingdom,GBR,749506.1766,758371.2752,740584.2728,722308.7558,719914.5528,712173.795,733986.3594,714024.2929,711872.2035,688179.7436,690358.4413,698896.1741,680705.9907,689494.6329,684154.1462,677964.168,674231.373,658848.8085,638236.3597,581933.7885,594574.7842,551090.6869,570949.2799,553319.1051,513738.0731,498506.3318,480170.1458,463736.3259,455529.9423,439332.0716,398323.6546,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,United States,USA,5855541.47,5810376.768,5894661.485,6006008.717,6100512.901,6168767.255,6338951.954,6600798.258,6646954.438,6647798.804,6810655.857,6759405.527,6605762.539,6670155.705,6752991.006,6772890.756,6683781.075,6787855.005,6601049.857,6184149.347,6454244.95,6254958.264,6036576.77,6177416.993,6224268.726,6112057.281,6003240.816,5947835.047,6154645.789,6039739.492,5505180.89,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Uruguay,URY,28636.01992,30247.15412,31854.78212,32389.42562,32271.55842,32465.80583,33789.17551,33499.86578,33089.86666,34147.55794,32273.77492,31896.25416,32208.80289,33092.49209,34999.62879,35171.5828,37305.26135,36267.40471,38840.32107,38394.97792,35997.26408,37547.54342,38415.67806,37423.4523,36920.50083,36807.52917,37086.2774,36326.40903,36239.20895,36560.93778,35994.19321,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Uzbekistan,UZB,168028.2002,169858.387,158407.3,161096.1952,158785.827,148821.2135,150117.2148,154394.4483,171375.0057,171679.5055,178537.9121,181020.0123,187309.1577,179661.6516,183510.4851,176522.0375,187441.66,182543.9143,191729.5794,178756.0309,189868.2555,192741.5348,177314.0946,175953.9491,168051.3289,163078.0148,172067.6887,177384.47,184839.7261,190208.9017,187520.3945,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Vanuatu,VUT,481.674125,496.187963,516.834001,544.096539,550.619177,555.927415,577.520928,583.28484,579.888353,589.903965,568.762678,552.659735,545.445892,568.15835,552.065707,562.971264,573.479785,693.758905,699.107626,694.247147,708.587067,731.636445,726.465724,724.560302,781.02248,705.923058,638.341636,645.853414,681.113593,642.597571,588.659649,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Venezuela, RB",VEN,291512.1715,307022.1177,309147.4298,316608.1585,321454.4602,347941.1064,375684.2491,395030.0223,394351.702,373291.9303,389294.8503,396080.286,379322.48,362799.3742,387701.9182,407818.5093,406140.2103,401316.6245,417682.8076,406253.4845,409219.1125,406627.4297,441972.7896,444427.2276,439569.7724,415758.6735,387896.943,351794.2988,310340.0983,258588.894,194259.7019,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Viet Nam,VNM,73263.51694,77098.44582,79687.8731,84985.36878,89874.90056,97398.62571,105395.127,113203.6341,123192.0154,128165.1053,135695.62,140236.5357,152726.3708,160509.708,179675.9799,188782.8465,193546.1331,206509.7008,217120.1443,239357.4617,257248.093,261809.3939,263337.4291,276064.746,291458.4244,313934.3897,333617.9621,342192.0449,399800.796,454889.6818,470578.1002,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,"Yemen, Rep.",YEM,16874.58611,18613.86489,19205.34138,20345.71466,24633.48584,25773.90963,26417.62345,28111.52037,29334.78808,31957.5173,34697.45972,35964.23018,36037.42863,39649.19609,40194.76164,42517.6512,43963.31747,44928.13034,44827.13131,47659.31828,48104.19315,44130.11609,40548.46273,48946.15557,47636.41181,27895.14175,22624.69053,23058.36661,25020.13788,25926.56546,24391.15073,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Zambia,ZMB,25447.64215,25815.52633,25970.74651,25523.6579,24802.06398,24581.46761,22813.62897,23606.64863,25327.9246,23608.99686,22880.14222,23411.84704,25691.74375,28044.39397,28115.25888,29370.2779,26942.28254,27461.05758,27880.72203,26839.27337,29281.10911,28979.05696,32642.49531,33445.97255,33504.6955,34395.35995,34413.25661,34743.01806,35737.70702,36609.65068,36107.82044,..,..
Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,Zimbabwe,ZWE,31983.42118,32266.76304,33097.54009,29542.69185,29264.14621,29085.9428,31096.75437,30039.68603,31274.2661,33769.14317,31040.07674,31341.4444,28719.80837,26373.25514,26414.0271,27102.74707,26107.43159,26562.24952,24717.64754,25467.09596,28228.84889,30638.58212,30655.64175,30631.32079,28858.31442,30251.83135,27928.76268,27709.32361,29374.28664,28697.16047,25988.12599,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
